"datemv","datasourcemv","lknamemv","Lake.ID","taxon","litfoc","rd","maxdep","totfoc","tnsamp","lnsamp","lslsamp","lslfoc"
"2010-07-01","dustin","hill","1014200","utricularia.spp",0.0111731843575419,1,2.7432,0.00746268656716418,268,179,254,0.0078740157480315
"2010-07-01","dustin","hill","1014200","myriophyllum.sibiricum",0.167597765363128,1,2.4384,0.111940298507463,268,179,254,0.118110236220472
"2010-07-01","dustin","hill","1014200","nymphaea.spp",0.206703910614525,1,1.524,0.138059701492537,268,179,254,0.145669291338583
"2010-07-01","dustin","hill","1014200","nuphar.spp",0.251396648044693,1,1.524,0.167910447761194,268,179,254,0.177165354330709
"2010-07-01","dustin","hill","1014200","eleocharis.spp",0.00558659217877095,1,0.9144,0.00373134328358209,268,179,254,0.00393700787401575
"2010-07-01","dustin","hill","1014200","typha.spp",0.290502793296089,1,1.524,0.194029850746269,268,179,254,0.204724409448819
"2010-07-01","dustin","hill","1014200","nitella.spp",0.0111731843575419,1,4.1148,0.00746268656716418,268,179,254,0.0078740157480315
"2010-07-01","dustin","hill","1014200","potamogeton.illinoensis",0.0558659217877095,1,0.9144,0.0373134328358209,268,179,254,0.0393700787401575
"2010-07-01","dustin","hill","1014200","potamogeton.praelongus",0.0279329608938547,1,3.10896,0.0186567164179104,268,179,254,0.0196850393700787
"2010-07-01","dustin","hill","1014200","potamogeton.zosterifomis",0.189944134078212,1,4.2672,0.126865671641791,268,179,254,0.133858267716535
"2010-07-01","dustin","hill","1014200","utricularia.vulgaris",0.00558659217877095,1,1.09728,0.00373134328358209,268,179,254,0.00393700787401575
"2010-07-01","dustin","hill","1014200","bidens.beckii",0.00558659217877095,1,1.8288,0.00373134328358209,268,179,254,0.00393700787401575
"2010-07-01","dustin","hill","1014200","schoenoplectus.acutus",0.229050279329609,1,1.524,0.152985074626866,268,179,254,0.161417322834646
"2010-07-01","dustin","hill","1014200","schoenoplectus.tabernaemontani",0.00558659217877095,1,0.6096,0.00373134328358209,268,179,254,0.00393700787401575
"2010-07-01","dustin","hill","1014200","phragmites.australis",0.0111731843575419,1,1.2192,0.00746268656716418,268,179,254,0.0078740157480315
"2010-07-01","dustin","hill","1014200","potamogeton.friesii",0.201117318435754,1,3.6576,0.134328358208955,268,179,254,0.141732283464567
"2010-07-01","dustin","hill","1014200","potamogeton.gramineus",0.00558659217877095,1,0.6096,0.00373134328358209,268,179,254,0.00393700787401575
"2010-07-01","dustin","hill","1014200","sparganium.eurycarpum",0.0502793296089385,1,1.2192,0.0335820895522388,268,179,254,0.0354330708661417
"2010-07-01","dustin","hill","1014200","equisetum.spp",0.0558659217877095,1,1.524,0.0373134328358209,268,179,254,0.0393700787401575
"2010-07-01","dustin","hill","1014200","unk.eutr",0.00558659217877095,1,0.6096,0.00373134328358209,268,179,254,0.00393700787401575
"2010-07-09","dustin","portage","29025000","algae.filamentous",0.121621621621622,1,3.99288,0.121621621621622,296,296,140,0.185714285714286
"2010-07-09","dustin","portage","29025000","ceratophyllum.demersum",0.442567567567568,1,4.2672,0.442567567567568,296,296,140,0.414285714285714
"2010-07-09","dustin","portage","29025000","potamogeton.crispus",0.108108108108108,1,3.5052,0.108108108108108,296,296,140,0.0785714285714286
"2010-07-09","dustin","portage","29025000","najas.flexilis",0.135135135135135,1,3.9624,0.135135135135135,296,296,140,0.257142857142857
"2010-07-09","dustin","portage","29025000","vallisneria.americana",0.0777027027027027,1,1.8288,0.0777027027027027,296,296,140,0.164285714285714
"2010-07-09","dustin","portage","29025000","spirodela.polyrhiza",0.0135135135135135,1,1.43256,0.0135135135135135,296,296,140,0.0285714285714286
"2010-07-09","dustin","portage","29025000","elodea.canadensis",0.0608108108108108,1,4.02336,0.0608108108108108,296,296,140,0.0714285714285714
"2010-07-09","dustin","portage","29025000","chara.spp",0.550675675675676,1,4.2672,0.550675675675676,296,296,140,0.857142857142857
"2010-07-09","dustin","portage","29025000","stuckenia.pectinata",0.00675675675675676,1,1.46304,0.00675675675675676,296,296,140,0.0142857142857143
"2010-07-09","dustin","portage","29025000","lemna.minor",0.0135135135135135,1,1.09728,0.0135135135135135,296,296,140,0.0285714285714286
"2010-07-09","dustin","portage","29025000","lemna.trisulca",0.158783783783784,1,4.14528,0.158783783783784,296,296,140,0.171428571428571
"2010-07-09","dustin","portage","29025000","utricularia.spp",0.172297297297297,1,3.3528,0.172297297297297,296,296,140,0.321428571428571
"2010-07-09","dustin","portage","29025000","myriophyllum.sibiricum",0.0641891891891892,1,3.44424,0.0641891891891892,296,296,140,0.0857142857142857
"2010-07-09","dustin","portage","29025000","potamogeton.pusillus",0.0236486486486486,1,3.9624,0.0236486486486486,296,296,140,0.00714285714285714
"2010-07-09","dustin","portage","29025000","heteranthera.dubia",0.0506756756756757,1,1.9812,0.0506756756756757,296,296,140,0.107142857142857
"2010-07-09","dustin","portage","29025000","nuphar.spp",0.135135135135135,1,3.6576,0.135135135135135,296,296,140,0.271428571428571
"2010-07-09","dustin","portage","29025000","typha.spp",0.00675675675675676,1,0.67056,0.00675675675675676,296,296,140,0.0142857142857143
"2010-07-09","dustin","portage","29025000","nitella.spp",0.0675675675675676,1,4.1148,0.0675675675675676,296,296,140,0.00714285714285714
"2010-07-09","dustin","portage","29025000","potamogeton.illinoensis",0.027027027027027,1,1.2192,0.027027027027027,296,296,140,0.0571428571428571
"2010-07-09","dustin","portage","29025000","potamogeton.zosterifomis",0.0135135135135135,1,1.524,0.0135135135135135,296,296,140,0.0285714285714286
"2010-07-09","dustin","portage","29025000","schoenoplectus.acutus",0.0101351351351351,1,1.2192,0.0101351351351351,296,296,140,0.0214285714285714
"2010-07-09","dustin","portage","29025000","potamogeton.narrow",0.375,1,4.1148,0.375,296,296,140,0.292857142857143
"2010-07-09","dustin","portage","29025000","potamogeton.friesii",0.00675675675675676,1,2.37744,0.00675675675675676,296,296,140,0.0142857142857143
"2010-07-09","dustin","portage","29025000","potamogeton.gramineus",0.00337837837837838,1,1.524,0.00337837837837838,296,296,140,0.00714285714285714
"2010-07-09","dustin","portage","29025000","mosses.aquatic",0.0540540540540541,1,3.71856,0.0540540540540541,296,296,140,0.05
"2010-07-09","dustin","portage","29025000","sagittaria.spp",0.00675675675675676,1,0.6096,0.00675675675675676,296,296,140,0.0142857142857143
"2010-07-09","dustin","portage","29025000","sparganium.spp",0.00337837837837838,1,0.18288,0.00337837837837838,296,296,140,0.00714285714285714
"2010-07-09","dustin","portage","29025000","carex.spp",0.00675675675675676,1,0.3048,0.00675675675675676,296,296,140,0.0142857142857143
"2010-07-09","dustin","portage","29025000","zizania.palustris",0.0135135135135135,1,1.09728,0.0135135135135135,296,296,140,0.0285714285714286
"2010-07-09","dustin","portage","29025000","nymphaea.x.sp",0.0135135135135135,1,0.88392,0.0135135135135135,296,296,140,0.0285714285714286
"2010-07-09","dustin","portage","29025000","carex.comosa",0.00337837837837838,1,0.18288,0.00337837837837838,296,296,140,0.00714285714285714
"2010-07-09","dustin","portage","29025000","caltha.palustris",0.00337837837837838,1,0.18288,0.00337837837837838,296,296,140,0.00714285714285714
"2010-07-09","dustin","portage","29025000","impatiens.spp",0.00337837837837838,1,0.18288,0.00337837837837838,296,296,140,0.00714285714285714
"2010-07-09","dustin","portage","29025000","salix.spp",0.00337837837837838,1,0.3048,0.00337837837837838,296,296,140,0.00714285714285714
"2010-07-19","dustin","cedar","49014000","algae.filamentous",0.208333333333333,1,5.334,0.186046511627907,86,72,86,0.186046511627907
"2010-07-19","dustin","cedar","49014000","ceratophyllum.demersum",0.125,1,5.334,0.116279069767442,86,72,86,0.116279069767442
"2010-07-19","dustin","cedar","49014000","najas.flexilis",0.111111111111111,1,1.0668,0.0930232558139535,86,72,86,0.0930232558139535
"2010-07-19","dustin","cedar","49014000","potamogeton.richardsonii",0.0555555555555556,1,2.62128,0.0465116279069767,86,72,86,0.0465116279069767
"2010-07-19","dustin","cedar","49014000","spirodela.polyrhiza",0.0277777777777778,1,0.33528,0.0232558139534884,86,72,86,0.0232558139534884
"2010-07-19","dustin","cedar","49014000","elodea.canadensis",0.0138888888888889,1,0.39624,0.0116279069767442,86,72,86,0.0116279069767442
"2010-07-19","dustin","cedar","49014000","chara.spp",0.694444444444444,1,6.7056,0.651162790697674,86,72,86,0.651162790697674
"2010-07-19","dustin","cedar","49014000","stuckenia.pectinata",0.194444444444444,1,3.9624,0.162790697674419,86,72,86,0.162790697674419
"2010-07-19","dustin","cedar","49014000","lemna.minor",0.0694444444444444,1,0.39624,0.0581395348837209,86,72,86,0.0581395348837209
"2010-07-19","dustin","cedar","49014000","lemna.trisulca",0.0833333333333333,1,5.334,0.0813953488372093,86,72,86,0.0813953488372093
"2010-07-19","dustin","cedar","49014000","utricularia.spp",0.0555555555555556,1,0.85344,0.0465116279069767,86,72,86,0.0465116279069767
"2010-07-19","dustin","cedar","49014000","myriophyllum.sibiricum",0.180555555555556,1,3.9624,0.151162790697674,86,72,86,0.151162790697674
"2010-07-19","dustin","cedar","49014000","nymphaea.spp",0.138888888888889,1,1.8288,0.116279069767442,86,72,86,0.116279069767442
"2010-07-19","dustin","cedar","49014000","nuphar.spp",0.125,1,1.8288,0.104651162790698,86,72,86,0.104651162790698
"2010-07-19","dustin","cedar","49014000","typha.spp",0.125,1,0.85344,0.104651162790698,86,72,86,0.104651162790698
"2010-07-19","dustin","cedar","49014000","potamogeton.amplifolius",0.0416666666666667,1,1.0668,0.0348837209302326,86,72,86,0.0348837209302326
"2010-07-19","dustin","cedar","49014000","potamogeton.illinoensis",0.152777777777778,1,2.01168,0.127906976744186,86,72,86,0.127906976744186
"2010-07-19","dustin","cedar","49014000","potamogeton.zosterifomis",0.0972222222222222,1,4.572,0.0813953488372093,86,72,86,0.0813953488372093
"2010-07-19","dustin","cedar","49014000","schoenoplectus.acutus",0.0833333333333333,1,2.01168,0.0697674418604651,86,72,86,0.0697674418604651
"2010-07-19","dustin","cedar","49014000","potamogeton.natans",0.0277777777777778,1,0.64008,0.0232558139534884,86,72,86,0.0232558139534884
"2010-07-19","dustin","cedar","49014000","potamogeton.friesii",0.0138888888888889,1,1.0668,0.0116279069767442,86,72,86,0.0116279069767442
"2010-07-19","dustin","cedar","49014000","ranunculus.spp",0.0138888888888889,1,1.0668,0.0116279069767442,86,72,86,0.0116279069767442
"2010-07-19","dustin","cedar","49014000","sagittaria.spp",0.0555555555555556,1,0.42672,0.0465116279069767,86,72,86,0.0465116279069767
"2010-07-19","dustin","cedar","49014000","heteranthera.spp",0.0416666666666667,1,0.762,0.0348837209302326,86,72,86,0.0348837209302326
"2010-07-19","dustin","cedar","49014000","zizania.palustris",0.111111111111111,1,1.0668,0.0930232558139535,86,72,86,0.0930232558139535
"2010-07-19","dustin","cedar","49014000","impatiens.spp",0.0138888888888889,1,0.06096,0.0116279069767442,86,72,86,0.0116279069767442
"2010-07-23","dustin","carrie","34003200","algae.filamentous",0.178571428571429,1,0.762,0.166666666666667,60,56,56,0.178571428571429
"2010-07-23","dustin","carrie","34003200","chara.spp",0.0535714285714286,1,1.43256,0.05,60,56,56,0.0535714285714286
"2010-07-23","dustin","carrie","34003200","stuckenia.pectinata",0.0178571428571429,1,0.4572,0.0166666666666667,60,56,56,0.0178571428571429
"2010-07-23","dustin","carrie","34003200","lemna.minor",0.0178571428571429,1,0.4572,0.0166666666666667,60,56,56,0.0178571428571429
"2010-07-23","dustin","carrie","34003200","nuphar.spp",0.0714285714285714,1,0.762,0.0666666666666667,60,56,56,0.0714285714285714
"2010-07-23","dustin","carrie","34003200","typha.spp",0.160714285714286,1,0.6096,0.15,60,56,56,0.160714285714286
"2010-07-23","dustin","carrie","34003200","phalaris.arundinacea",0.0535714285714286,1,0.6096,0.05,60,56,56,0.0535714285714286
"2010-07-23","dustin","carrie","34003200","schoenoplectus.acutus",0.142857142857143,1,0.762,0.133333333333333,60,56,56,0.142857142857143
"2010-07-23","dustin","carrie","34003200","sagittaria.spp",0.0178571428571429,1,0.4572,0.0166666666666667,60,56,56,0.0178571428571429
"2010-07-23","dustin","carrie","34003200","drepanocladus.spp",0.0178571428571429,1,0.4572,0.0166666666666667,60,56,56,0.0178571428571429
"2010-07-23","dustin","carrie","34003200","typha.latifolia",0.0535714285714286,1,0.4572,0.05,60,56,56,0.0535714285714286
"2010-07-26","dustin","belle","47004900","algae.filamentous",0.003690036900369,1,0.6096,0.00366300366300366,273,271,95,0.0105263157894737
"2010-07-26","dustin","belle","47004900","ceratophyllum.demersum",0.044280442804428,1,1.524,0.043956043956044,273,271,95,0.105263157894737
"2010-07-26","dustin","belle","47004900","potamogeton.richardsonii",0.003690036900369,1,0.9144,0.00366300366300366,273,271,95,0.0105263157894737
"2010-07-26","dustin","belle","47004900","elodea.canadensis",0.0811808118081181,1,2.1336,0.0805860805860806,273,271,95,0.126315789473684
"2010-07-26","dustin","belle","47004900","chara.spp",0.003690036900369,1,1.2192,0.00366300366300366,273,271,95,0.0105263157894737
"2010-07-26","dustin","belle","47004900","stuckenia.pectinata",0.00738007380073801,1,1.2192,0.00732600732600733,273,271,95,0.0210526315789474
"2010-07-26","dustin","belle","47004900","najas.spp",0.003690036900369,1,1.2192,0.00366300366300366,273,271,95,0.0105263157894737
"2010-07-26","dustin","belle","47004900","lemna.minor",0.011070110701107,1,0.6096,0.010989010989011,273,271,95,0.0315789473684211
"2010-07-26","dustin","belle","47004900","heteranthera.dubia",0.003690036900369,1,1.2192,0.00366300366300366,273,271,95,0.0105263157894737
"2010-07-26","dustin","belle","47004900","typha.spp",0.011070110701107,1,0.6096,0.010989010989011,273,271,95,0.0315789473684211
"2010-07-26","dustin","belle","47004900","schoenoplectus.tabernaemontani",0.00738007380073801,1,0.6096,0.00732600732600733,273,271,95,0.0210526315789474
"2010-07-26","dustin","belle","47004900","potamogeton.narrow",0.00738007380073801,1,0.9144,0.00732600732600733,273,271,95,0.0210526315789474
"2010-07-26","dustin","belle","47004900","sparganium.eurycarpum",0.003690036900369,1,0.6096,0.00366300366300366,273,271,95,0.0105263157894737
"2010-07-26","dustin","belle","47004900","sagittaria.spp",0.00738007380073801,1,0.6096,0.00732600732600733,273,271,95,0.0210526315789474
"2010-07-26","dustin","belle","47004900","schoenoplectus.fluvatilis",0.00738007380073801,1,0.6096,0.00732600732600733,273,271,95,0.0210526315789474
"2010-07-26","dustin","belle","47004900","salix.spp",0.003690036900369,1,0.3048,0.00366300366300366,273,271,95,0.0105263157894737
"2010-07-26","dustin","belle","47004900","alisma.spp",0.003690036900369,1,0.6096,0.00366300366300366,273,271,95,0.0105263157894737
"2010-07-26","dustin","stjames","83004300","algae.filamentous",0.445945945945946,1,3.3528,0.442953020134228,149,148,114,0.552631578947368
"2010-07-26","dustin","stjames","83004300","ceratophyllum.demersum",0.72972972972973,1,3.84048,0.724832214765101,149,148,114,0.842105263157895
"2010-07-26","dustin","stjames","83004300","potamogeton.crispus",0.0405405405405405,1,3.01752,0.0402684563758389,149,148,114,0.043859649122807
"2010-07-26","dustin","stjames","83004300","najas.flexilis",0.027027027027027,1,3.01752,0.0268456375838926,149,148,114,0.0263157894736842
"2010-07-26","dustin","stjames","83004300","potamogeton.richardsonii",0.0810810810810811,1,1.70688,0.0805369127516778,149,148,114,0.105263157894737
"2010-07-26","dustin","stjames","83004300","chara.spp",0.128378378378378,1,1.61544,0.12751677852349,149,148,114,0.166666666666667
"2010-07-26","dustin","stjames","83004300","stuckenia.pectinata",0.0675675675675676,1,2.22504,0.0671140939597315,149,148,114,0.087719298245614
"2010-07-26","dustin","stjames","83004300","najas.spp",0.0202702702702703,1,1.03632,0.0201342281879195,149,148,114,0.0263157894736842
"2010-07-26","dustin","stjames","83004300","myriophyllum.sibiricum",0.527027027027027,1,3.26136,0.523489932885906,149,148,114,0.649122807017544
"2010-07-26","dustin","stjames","83004300","typha.spp",0.0337837837837838,1,0.88392,0.0335570469798658,149,148,114,0.043859649122807
"2010-07-26","dustin","stjames","83004300","lemna.spp",0.00675675675675676,1,0.67056,0.00671140939597315,149,148,114,0.0087719298245614
"2010-07-26","dustin","stjames","83004300","potamogeton.narrow.floating",0.00675675675675676,1,2.71272,0.00671140939597315,149,148,114,0.0087719298245614
"2010-07-30","dustin","stolaf","81000300","algae.filamentous",0.156862745098039,1,1.15824,0.145454545454545,55,51,47,0.170212765957447
"2010-07-30","dustin","stolaf","81000300","ceratophyllum.demersum",0.0196078431372549,1,1.00584,0.0181818181818182,55,51,47,0.0212765957446809
"2010-07-30","dustin","stolaf","81000300","potamogeton.crispus",0.0392156862745098,1,1.15824,0.0363636363636364,55,51,47,0.0425531914893617
"2010-07-30","dustin","stolaf","81000300","najas.flexilis",0.0196078431372549,1,0.3048,0.0181818181818182,55,51,47,0.0212765957446809
"2010-07-30","dustin","stolaf","81000300","vallisneria.americana",0.0196078431372549,1,1.03632,0.0181818181818182,55,51,47,0.0212765957446809
"2010-07-30","dustin","stolaf","81000300","chara.spp",0.0196078431372549,1,0.1524,0.0181818181818182,55,51,47,0.0212765957446809
"2010-07-30","dustin","stolaf","81000300","stuckenia.pectinata",0.0392156862745098,1,1.15824,0.0363636363636364,55,51,47,0.0425531914893617
"2010-07-30","dustin","stolaf","81000300","najas.spp",0.117647058823529,1,0.97536,0.109090909090909,55,51,47,0.127659574468085
"2010-07-30","dustin","stolaf","81000300","nymphaea.spp",0.235294117647059,1,1.34112,0.218181818181818,55,51,47,0.25531914893617
"2010-07-30","dustin","stolaf","81000300","nuphar.spp",0.0588235294117647,1,0.762,0.0545454545454545,55,51,47,0.0638297872340425
"2010-07-30","dustin","stolaf","81000300","potamogeton.zosterifomis",0.0196078431372549,1,0.64008,0.0181818181818182,55,51,47,0.0212765957446809
"2010-08-02","dustin","madison","7004400","algae.filamentous",0.0395569620253165,1,2.22504,0.0377643504531722,662,632,242,0.0991735537190083
"2010-08-02","dustin","madison","7004400","ceratophyllum.demersum",0.0949367088607595,1,1.70688,0.0906344410876133,662,632,242,0.231404958677686
"2010-08-02","dustin","madison","7004400","potamogeton.crispus",0.0427215189873418,1,2.22504,0.040785498489426,662,632,242,0.0826446280991736
"2010-08-02","dustin","madison","7004400","myriophyllum.spicatum",0.0268987341772152,1,3.6576,0.0256797583081571,662,632,242,0.0619834710743802
"2010-08-02","dustin","madison","7004400","najas.flexilis",0.0189873417721519,1,0.97536,0.0181268882175227,662,632,242,0.0495867768595041
"2010-08-02","dustin","madison","7004400","vallisneria.americana",0.00316455696202532,1,0.64008,0.00302114803625378,662,632,242,0.00826446280991736
"2010-08-02","dustin","madison","7004400","potamogeton.richardsonii",0.0363924050632911,1,0.762,0.0347432024169184,662,632,242,0.0950413223140496
"2010-08-02","dustin","madison","7004400","spirodela.polyrhiza",0.00316455696202532,1,0.97536,0.00302114803625378,662,632,242,0.00826446280991736
"2010-08-02","dustin","madison","7004400","elodea.canadensis",0.0142405063291139,1,0.70104,0.013595166163142,662,632,242,0.0371900826446281
"2010-08-02","dustin","madison","7004400","chara.spp",0.0791139240506329,1,2.46888,0.0755287009063444,662,632,242,0.202479338842975
"2010-08-02","dustin","madison","7004400","stuckenia.pectinata",0.0838607594936709,1,1.43256,0.0800604229607251,662,632,242,0.214876033057851
"2010-08-02","dustin","madison","7004400","najas.spp",0.0901898734177215,1,2.22504,0.0861027190332326,662,632,242,0.214876033057851
"2010-08-02","dustin","madison","7004400","lemna.minor",0.0110759493670886,1,0.97536,0.0105740181268882,662,632,242,0.0289256198347107
"2010-08-02","dustin","madison","7004400","myriophyllum.sibiricum",0.0395569620253165,1,2.04216,0.0377643504531722,662,632,242,0.0785123966942149
"2010-08-02","dustin","madison","7004400","heteranthera.dubia",0.00474683544303797,1,1.43256,0.00453172205438067,662,632,242,0.00826446280991736
"2010-08-02","dustin","madison","7004400","nymphaea.spp",0.00474683544303797,1,0.97536,0.00453172205438067,662,632,242,0.012396694214876
"2010-08-02","dustin","madison","7004400","typha.spp",0.0189873417721519,1,0.67056,0.0181268882175227,662,632,242,0.0495867768595041
"2010-08-02","dustin","madison","7004400","phalaris.arundinacea",0.00474683544303797,1,0.6096,0.00453172205438067,662,632,242,0.012396694214876
"2010-08-02","dustin","madison","7004400","zannichellia.palustris",0.00158227848101266,1,0.1524,0.00151057401812689,662,632,242,0.00413223140495868
"2010-08-02","dustin","madison","7004400","potamogeton.zosterifomis",0.0205696202531646,1,1.73736,0.0196374622356495,662,632,242,0.0454545454545455
"2010-08-02","dustin","madison","7004400","schoenoplectus.acutus",0.00632911392405063,1,0.67056,0.00604229607250755,662,632,242,0.0165289256198347
"2010-08-02","dustin","madison","7004400","potamogeton.natans",0.0174050632911392,1,0.9144,0.0166163141993958,662,632,242,0.0454545454545455
"2010-08-02","dustin","madison","7004400","potamogeton.narrow",0.00791139240506329,1,1.28016,0.00755287009063444,662,632,242,0.0206611570247934
"2010-08-02","dustin","madison","7004400","scirpus.spp",0.00316455696202532,1,0.6096,0.00302114803625378,662,632,242,0.00826446280991736
"2010-08-02","dustin","madison","7004400","sagittaria.spp",0.00316455696202532,1,0.6096,0.00302114803625378,662,632,242,0.00826446280991736
"2010-08-02","dustin","madison","7004400","sparganium.spp",0.00316455696202532,1,0.6096,0.00302114803625378,662,632,242,0.00826446280991736
"2010-08-02","dustin","madison","7004400","schoenoplectus.fluvatilis",0.00949367088607595,1,0.6096,0.00906344410876133,662,632,242,0.0247933884297521
"2010-08-02","dustin","madison","7004400","impatiens.spp",0.00316455696202532,1,0.3048,0.00302114803625378,662,632,242,0.00826446280991736
"2010-08-02","dustin","peltier","2000400","ceratophyllum.demersum",0.575757575757576,1,2.5908,0.575757575757576,297,297,277,0.617328519855596
"2010-08-02","dustin","peltier","2000400","potamogeton.crispus",0.0707070707070707,1,2.4384,0.0707070707070707,297,297,277,0.075812274368231
"2010-08-02","dustin","peltier","2000400","myriophyllum.spicatum",0.0202020202020202,1,1.12776,0.0202020202020202,297,297,277,0.0216606498194946
"2010-08-02","dustin","peltier","2000400","elodea.canadensis",0.195286195286195,1,1.49352,0.195286195286195,297,297,277,0.209386281588448
"2010-08-02","dustin","peltier","2000400","stuckenia.pectinata",0.037037037037037,1,1.0668,0.037037037037037,297,297,277,0.0397111913357401
"2010-08-02","dustin","peltier","2000400","lemna.minor",0.0976430976430976,1,1.524,0.0976430976430976,297,297,277,0.104693140794224
"2010-08-02","dustin","peltier","2000400","lemna.trisulca",0.484848484848485,1,2.77368,0.484848484848485,297,297,277,0.51985559566787
"2010-08-02","dustin","peltier","2000400","ranunculus.aquatilis",0.0808080808080808,1,1.28016,0.0808080808080808,297,297,277,0.0866425992779783
"2010-08-02","dustin","peltier","2000400","myriophyllum.sibiricum",0.0168350168350168,1,1.15824,0.0168350168350168,297,297,277,0.0180505415162455
"2010-08-02","dustin","peltier","2000400","wolffia.spp",0.272727272727273,1,1.524,0.272727272727273,297,297,277,0.292418772563177
"2010-08-02","dustin","peltier","2000400","potamogeton.zosterifomis",0.124579124579125,1,1.46304,0.124579124579125,297,297,277,0.133574007220217
"2010-08-02","dustin","peltier","2000400","schoenoplectus.acutus",0.00336700336700337,1,0.64008,0.00336700336700337,297,297,277,0.0036101083032491
"2010-08-02","dustin","peltier","2000400","potamogeton.narrow",0.00336700336700337,1,0.82296,0.00336700336700337,297,297,277,0.0036101083032491
"2010-08-02","dustin","peltier","2000400","polygonum.spp",0.00673400673400673,1,1.31064,0.00673400673400673,297,297,277,0.0072202166064982
"2010-08-02","newman","susan","10001300","ceratophyllum.demersum",0.448275862068966,2.56410256410256,3.1,0.448275862068966,87,87,40,0.85
"2010-08-02","newman","susan","10001300","potamogeton.crispus",0.0229885057471264,1,0.9,0.0229885057471264,87,87,40,0.05
"2010-08-02","newman","susan","10001300","myriophyllum.spicatum",0.0574712643678161,1.4,2,0.0574712643678161,87,87,40,0.1
"2010-08-02","newman","susan","10001300","elodea.canadensis",0.0229885057471264,1,2,0.0229885057471264,87,87,40,0.025
"2010-08-02","newman","susan","10001300","nymphaea.odorata",0.0574712643678161,1.8,1,0.0574712643678161,87,87,40,0.125
"2010-08-02","newman","susan","10001300","stuckenia.pectinata",0.149425287356322,1.53846153846154,2,0.149425287356322,87,87,40,0.275
"2010-08-02","newman","susan","10001300","potamogeton.pusillus",0.275862068965517,1.41666666666667,2.4,0.275862068965517,87,87,40,0.5
"2010-08-02","newman","susan","10001300","nelumbo.lutea",0.0574712643678161,1.2,1.1,0.0574712643678161,87,87,40,0.125
"2010-08-02","newman","susan","10001300","nuphar.variegata",0.103448275862069,1.88888888888889,1.9,0.103448275862069,87,87,40,0.2
"2010-08-03","dustin","carlos","21005700","ceratophyllum.demersum",0.00195694716242661,1,1.2192,0.00156739811912226,638,511,563,0.00177619893428064
"2010-08-03","dustin","carlos","21005700","najas.flexilis",0.0430528375733855,1,4.2672,0.0344827586206897,638,511,563,0.0390763765541741
"2010-08-03","dustin","carlos","21005700","vallisneria.americana",0.0117416829745597,1,1.8288,0.00940438871473354,638,511,563,0.0106571936056838
"2010-08-03","dustin","carlos","21005700","potamogeton.richardsonii",0.0665362035225049,1,4.8768,0.0564263322884012,638,511,563,0.063943161634103
"2010-08-03","dustin","carlos","21005700","elodea.canadensis",0.0136986301369863,1,6.4008,0.0156739811912226,638,511,563,0.0159857904085258
"2010-08-03","dustin","carlos","21005700","chara.spp",0.553816046966732,1,5.1816,0.446708463949843,638,511,563,0.506216696269982
"2010-08-03","dustin","carlos","21005700","stuckenia.pectinata",0.0195694716242661,1,4.2672,0.0156739811912226,638,511,563,0.0177619893428064
"2010-08-03","dustin","carlos","21005700","utricularia.spp",0.140900195694716,1,4.8768,0.114420062695925,638,511,563,0.129662522202487
"2010-08-03","dustin","carlos","21005700","myriophyllum.sibiricum",0.158512720156556,1,6.4008,0.136363636363636,638,511,563,0.152753108348135
"2010-08-03","dustin","carlos","21005700","nuphar.spp",0.00195694716242661,1,0.9144,0.00156739811912226,638,511,563,0.00177619893428064
"2010-08-03","dustin","carlos","21005700","typha.spp",0.00587084148727984,1,1.2192,0.00470219435736677,638,511,563,0.00532859680284192
"2010-08-03","dustin","carlos","21005700","nitella.spp",0.125244618395303,1,7.0104,0.163009404388715,638,511,563,0.175843694493783
"2010-08-03","dustin","carlos","21005700","potamogeton.praelongus",0.0684931506849315,1,4.2672,0.054858934169279,638,511,563,0.0621669626998224
"2010-08-03","dustin","carlos","21005700","potamogeton.zosterifomis",0.076320939334638,1,6.096,0.0705329153605016,638,511,563,0.0799289520426288
"2010-08-03","dustin","carlos","21005700","schoenoplectus.acutus",0.0332681017612524,1,1.524,0.0266457680250784,638,511,563,0.0301953818827709
"2010-08-03","dustin","carlos","21005700","potamogeton.natans",0.025440313111546,1,3.048,0.0203761755485893,638,511,563,0.0230905861456483
"2010-08-03","dustin","carlos","21005700","potamogeton.narrow",0.00587084148727984,1,2.4384,0.00470219435736677,638,511,563,0.00532859680284192
"2010-08-03","dustin","carlos","21005700","scirpus.spp",0.0469667318982387,1,1.8288,0.0376175548589342,638,511,563,0.0426287744227353
"2010-08-03","dustin","carlos","21005700","lemna.spp",0.00195694716242661,1,1.2192,0.00156739811912226,638,511,563,0.00177619893428064
"2010-08-03","dustin","carlos","21005700","drepanocladus.spp",0.00195694716242661,1,1.524,0.00156739811912226,638,511,563,0.00177619893428064
"2010-08-03","dustin","carlos","21005700","najas.marina",0.00391389432485323,1,1.524,0.00313479623824451,638,511,563,0.00355239786856128
"2010-08-09","dustin","southcenter","13002700","ceratophyllum.demersum",0.358796296296296,1,1.9812,0.32563025210084,476,432,381,0.406824146981627
"2010-08-09","dustin","southcenter","13002700","potamogeton.crispus",0.025462962962963,1,2.5908,0.023109243697479,476,432,381,0.0288713910761155
