"","Lake.ID","Year","Lake.x","Trt","YrsTrt","PrevAUGSecchi","IceIn","IceOut","IceCover","Snow","APRMAYPcri","APRMAY3.7","APRMAYDIFF","APRMAYRelDens","APRMAYRelDensall","JUNPcri","JUN3.7","JUNDIFF","JUNRelDens","JUNRelDensall","DIFF.4.6","DIFF.3.7","DIFFRelDens","County","Latitude.y","Longitude","Ecoregion","Lake.area..ha.","Littoral.area..ha.","Proportion.littoral","Max.depth..m.","Acres_Chem","Acres_Harvested","litt.ac","perc.lit.chem"
"197","70006900",2008,"fish","T",3,1.2,"1-Dec","18-Apr",140,8.8,0.13,0.16,-0.03,1,0.13,0.16,0.21,-0.05,1,0.16,0.03,0.05,0,"Scott",44.651,-93.46,"NCHF",70,30,0.428571428571429,"8.5",28,NA,74.1315,0.377707182506762
"198","70006900",2009,"fish","U",0,1.4,"28-Nov","3-Apr",127,10.4,0.02,0.02,0,1,0.02,0.22,0.26,-0.04,1.39,0.31,0.2,0.24,0.39,"Scott",44.651,-93.46,"NCHF",70,30,0.428571428571429,"8.5",0,NA,74.1315,0
"199","7004400",2009,"madison","U",0,0.7,"7-Dec","24-Mar",108,12.9,NA,NA,NA,NA,NA,0.44,0.46,-0.02,NA,NA,NA,NA,NA,"Blue Earth",44.191,-93.813,"NCHF",585,292,0.499145299145299,"18",0,NA,721.5466,0
"200","7004400",2013,"madison","U",0,0.7,"19-Dec","21-Apr",124,3.5,NA,NA,NA,NA,NA,0.48,0.51,-0.03,NA,NA,NA,NA,NA,"Blue Earth",44.191,-93.813,"NCHF",585,292,0.499145299145299,"18",0,NA,721.5466,0
"201","71014500",2006,"julia","T",1,0.4,"28-Nov","7-Apr",131,7.3,0.42,0.54,-0.12,1.05,0.42,0,0,0,NA,NA,-0.42,-0.54,NA,"Sherburne",45.504,-93.924,"NCHF",62,62,1,"3.7",52,NA,153.2051,0.339414288427735
"202","71014500",2007,"julia","T",2,0.5,"30-Nov","1-Apr",123,8.6,0.47,0.54,-0.07,1.06,0.5,0.01,0.01,0,0.01,0.01,-0.46,-0.53,-1.05,"Sherburne",45.504,-93.924,"NCHF",62,62,1,"3.7",52,NA,153.2051,0.339414288427735
"203","71014500",2008,"julia","T",3,0.3,"27-Nov","21-Apr",147,14.5,0.14,0.16,-0.02,1,0.14,0.16,0.19,-0.03,1,0.16,0.02,0.03,0,"Sherburne",45.504,-93.924,"NCHF",62,62,1,"3.7",52,NA,153.2051,0.339414288427735
"204","71014500",2009,"julia","T",4,0.5,"27-Nov","10-Apr",135,16.1,0.04,0.04,0,1.25,0.05,0.04,0.04,0,1,0.05,0,0,-0.25,"Sherburne",45.504,-93.924,"NCHF",62,62,1,"3.7",9,NA,153.2051,0.0587447806894157
"205","71014700",2006,"rush","T",1,0.2,"28-Nov","7-Apr",131,7.3,0.42,0.42,0,1.02,0.43,0.29,0.29,0,1.09,0.31,-0.13,-0.13,0.07,"Sherburne",45.489,-93.935,"NCHF",65,65,1,"3.7",65,NA,160.61825,0.40468626697153
"206","71014700",2007,"rush","T",2,0.4,"30-Nov","31-Mar",122,8.6,0.7,0.7,0,1.45,1.01,0.03,0.03,0,1,0.03,-0.67,-0.67,-0.45,"Sherburne",45.489,-93.935,"NCHF",65,65,1,"3.7",65,NA,160.61825,0.40468626697153
"207","71014700",2008,"rush","T",3,0.2,"17-Nov","16-Apr",152,14,0.19,0.19,0,1.1,0.21,0.01,0.01,0,1,0.01,-0.18,-0.18,-0.1,"Sherburne",45.489,-93.935,"NCHF",65,65,1,"3.7",65,NA,160.61825,0.40468626697153
"208","71014700",2009,"rush","T",4,0.4,"27-Nov","10-Apr",135,16.1,0.06,0.06,0,1.14,0.07,0.06,0.06,0,1,0.02,0,0,-0.14,"Sherburne",45.489,-93.935,"NCHF",65,65,1,"3.7",11,NA,160.61825,0.0684853682567205
"209","73003700",2008,"pearl","U",0,NA,"26-Nov","23-Apr",150,13.5,NA,NA,NA,NA,NA,0.5,0.38,0.12,NA,NA,NA,NA,NA,"Stearns",45.399,-94.307,"NCHF",305,207,0.678688524590164,"5.2",0,NA,511.50735,0
"210","73003700",2009,"pearl","U",0,1.2,"23-Nov","15-Apr",144,15,NA,NA,NA,NA,NA,0.42,0.35,0.07,NA,NA,NA,NA,NA,"Stearns",45.399,-94.307,"NCHF",305,207,0.678688524590164,"5.2",0,NA,511.50735,0
"211","73003700",2010,"pearl","U",0,1.4,"7-Dec","31-Mar",115,22.1,0.45,0.24,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stearns",45.399,-94.307,"NCHF",305,207,0.678688524590164,"5.2",0,NA,511.50735,0
"212","73003700",2011,"pearl","U",0,1,"26-Nov","13-Apr",139,23.9,NA,NA,NA,NA,NA,0.44,0.41,0.03,NA,NA,NA,NA,NA,"Stearns",45.399,-94.307,"NCHF",305,207,0.678688524590164,"5.2",0,NA,511.50735,0
"213","73015100",2006,"vails","U",0,NA,"29-Nov","7-Apr",130,3.7,0.77,0.95,-0.18,2.39,1.83,0.6,0.84,-0.24,2.24,1.4,-0.17,-0.11,-0.15,"Stearns",45.339,-94.534,"NCHF",65,51,0.784615384615385,"6.1",0,NA,126.02355,0
"214","73015100",2007,"vails","U",0,NA,"1-Dec","28-Mar",118,3.1,0.45,0.6,-0.15,3.27,1.45,0.45,0.61,-0.16,2.87,1.29,0,0.01,-0.4,"Stearns",45.339,-94.534,"NCHF",65,51,0.784615384615385,"6.1",0,NA,126.02355,0
"215","73015100",2008,"vails","U",0,NA,"1-Dec","23-Apr",145,14.1,0.46,0.62,-0.16,1.34,0.61,0.59,0.79,-0.2,2.94,1.75,0.13,0.17,1.6,"Stearns",45.339,-94.534,"NCHF",65,51,0.784615384615385,"6.1",0,NA,126.02355,0
"216","73015100",2009,"vails","U",0,0.5,"1-Dec","17-Apr",138,15.7,0.38,0.53,-0.15,1.9,0.72,0.37,0.53,-0.16,2.77,1.18,-0.01,0,0.87,"Stearns",45.339,-94.534,"NCHF",65,51,0.784615384615385,"6.1",0,NA,126.02355,0
"217","77004600",2006,"coal","U",0,1.8,"29-Nov","7-Apr",130,15.4,0.42,0.42,0,1.3,0.54,0.46,0.47,-0.01,1.92,0.89,0.04,0.05,0.62,"Todd",46.083,-94.755,"NLF",69,29,0.420289855072464,"7.6",0,NA,71.66045,0
"218","77004600",2007,"coal","U",0,1.7,"29-Nov","18-Apr",141,7,0.49,0.46,0.03,2.1,1.04,0.73,0.76,-0.03,1.89,1.39,0.24,0.3,-0.21,"Todd",46.083,-94.755,"NLF",69,29,0.420289855072464,"7.6",0,NA,71.66045,0
"219","77004600",2008,"coal","U",0,2.3,"23-Nov","27-Apr",157,14.2,0.29,0.29,0,1.33,0.39,0.45,0.45,0,1.72,0.79,0.16,0.16,0.39,"Todd",46.083,-94.755,"NLF",69,29,0.420289855072464,"7.6",0,NA,71.66045,0
"220","77004600",2009,"coal","U",0,3,"1-Dec","20-Apr",141,20.1,0.29,0.3,-0.01,1.41,0.41,0.3,0.38,-0.08,2.28,0.93,0.01,0.08,0.87,"Todd",46.083,-94.755,"NLF",69,29,0.420289855072464,"7.6",0,NA,71.66045,0
"221","80003400",2008,"blueberry","T",1,0.4,"29-Nov","25-Apr",149,10.2,NA,NA,NA,NA,NA,0.2,0.22,-0.02,1.84,0.37,NA,NA,NA,"Wadena",46.793,-95.076,"NCHF",216,216,1,"4.6",180,NA,533.7468,0.337238555809609
"222","80003400",2009,"blueberry","T",2,0.6,"16-Nov","21-Apr",157,21.3,0.27,0.3,-0.03,1.61,0.44,0.14,0.15,-0.01,1.16,0.16,-0.13,-0.15,-0.45,"Wadena",46.793,-95.076,"NCHF",216,216,1,"4.6",190,NA,533.7468,0.355974031132365
"223","81000300",2008,"stolaf","U",0,1.8,"29-Nov","16-Apr",140,7.1,NA,NA,NA,NA,NA,0.4,0.45,-0.05,NA,NA,NA,NA,NA,"Waseca",43.903,-93.417,"WCBP",37,21,0.567567567567568,"10.1",0,NA,51.89205,0
"224","81000300",2009,"stolaf","U",0,1,"6-Dec","24-Mar",109,6.9,0.09,0.1,-0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waseca",43.903,-93.417,"WCBP",37,21,0.567567567567568,"10.1",0,NA,51.89205,0
"225","81000300",2010,"stolaf","U",0,1.1,"10-Dec","31-Mar",112,27.4,0.08,0.08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waseca",43.903,-93.417,"WCBP",37,21,0.567567567567568,"10.1",0,NA,51.89205,0
"226","81000300",2011,"stolaf","U",0,1.3,"30-Nov","9-Apr",131,24.6,NA,NA,NA,NA,NA,0.13,0.14,-0.01,NA,NA,NA,NA,NA,"Waseca",43.903,-93.417,"WCBP",37,21,0.567567567567568,"10.1",0,NA,51.89205,0
"227","82016300",2009,"clearw","T",0,1.7,"22-Nov","9-Apr",139,9,NA,NA,NA,NA,NA,0.05,0.05,0,1.1,0.06,NA,NA,NA,"Washington",45.263,-93.001,"NCHF",429,267,0.622377622377622,"8.5",69.1,NA,659.77035,0.104733412163793
"228","82016300",2010,"clearw","U",0,1.5,"10-Dec","30-Mar",111,22.4,NA,NA,NA,NA,NA,0.07,0.08,-0.01,1.13,0.07,NA,NA,NA,"Washington",45.263,-93.001,"NCHF",429,267,0.622377622377622,"8.5",0,NA,659.77035,0
"229","82016300",2011,"clearw","U",0,2.5,"24-Nov","12-Apr",140,26.2,NA,NA,NA,NA,NA,0.03,0.03,0,1.67,0.05,NA,NA,NA,"Washington",45.263,-93.001,"NCHF",429,267,0.622377622377622,"8.5",0,NA,659.77035,0
"230","82016300",2012,"clearw","U",0,1.8,"30-Nov","18-Mar",110,2.9,NA,NA,NA,NA,NA,0.06,0.06,0,1,0.06,NA,NA,NA,"Washington",45.263,-93.001,"NCHF",429,267,0.622377622377622,"8.5",0,NA,659.77035,0
"231","82016300",2013,"clearw","U",0,1.9,"10-Dec","30-Apr",142,14.8,NA,NA,NA,NA,NA,0.02,0.03,-0.01,1.33,0.03,NA,NA,NA,"Washington",45.263,-93.001,"NCHF",429,267,0.622377622377622,"8.5",0,NA,659.77035,0
"232","82016300",2014,"clearw","U",0,1.7,"23-Nov","23-Apr",152,23.3,NA,NA,NA,NA,NA,0.06,0.06,0,1.29,0.07,NA,NA,NA,"Washington",45.263,-93.001,"NCHF",429,267,0.622377622377622,"8.5",0,NA,659.77035,0
"233","82016300",2015,"clearw","U",0,1.3,"12-Nov","29-Mar",138,4.8,NA,NA,NA,NA,NA,0.14,0.14,0,1.29,0.14,NA,NA,NA,"Washington",45.263,-93.001,"NCHF",429,267,0.622377622377622,"8.5",0,NA,659.77035,0
"234","83004300",2008,"stjames","U",0,NA,"14-Nov","11-Apr",150,4.7,NA,NA,NA,NA,NA,0.46,0.5,-0.04,NA,NA,NA,NA,NA,"Watonwan",43.977,-94.646,"WCBP",102,102,1,"4.6",0,NA,252.0471,0
"235","83004300",2009,"stjames","U",0,1.1,"22-Nov","24-Mar",123,14.3,NA,NA,NA,NA,NA,0.27,0.26,0.01,NA,NA,NA,NA,NA,"Watonwan",43.977,-94.646,"WCBP",102,102,1,"4.6",0,NA,252.0471,0
"236","83004300",2010,"stjames","U",0,1.3,"10-Dec","30-Mar",111,39.2,0.03,0.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Watonwan",43.977,-94.646,"WCBP",102,102,1,"4.6",0,NA,252.0471,0
"237","83004300",2011,"stjames","U",0,1.4,"30-Nov","7-Apr",129,35.6,NA,NA,NA,NA,NA,0.05,0.05,0,NA,NA,NA,NA,NA,"Watonwan",43.977,-94.646,"WCBP",102,102,1,"4.6",0,NA,252.0471,0
"238","83004300",2013,"stjames","U",0,NA,"12-Dec","9-Apr",119,6,NA,NA,NA,NA,NA,0.02,0.02,0,NA,NA,NA,NA,NA,"Watonwan",43.977,-94.646,"WCBP",102,102,1,"4.6",0,NA,252.0471,0
